ISO 26262-1:2018 3.8;IEC 61508-6:2010 D.4;0.755377095873224
ISO 26262-1:2018 3.8;IEC 61508-2:2010 C.1;0.7451640860219367
ISO 26262-1:2018 3.9;IEC 61508-1:2010 A.2;0.6005827139148504
ISO 26262-1:2018 3.9;IEC 61508-3:2010 D.2;0.5816181846994816
ISO 26262-1:2018 3.9;IEC 61508-1:2010 7.9.2.1;0.5773040832148431
ISO 26262-1:2018 3.10;IEC 61508-4:2010 3.7.4;3.1292705924509794
ISO 26262-1:2018 3.10;IEC 61508-4:2010 3.7.2;1.8098426408433335
ISO 26262-1:2018 3.10;IEC 61508-4:2010 3.7.3;1.2069833835948274
ISO 26262-1:2018 3.11;IEC 61508-4:2010 3.2.1;1.3186320967406755
ISO 26262-1:2018 3.11;IEC 61508-1:2010 A.2;0.5462636483017733
ISO 26262-1:2018 3.11;IEC 61508-2:2010 B;0.5447892240597542
ISO 26262-1:2018 3.12;IEC 61508-2:2010 F.1;0.5709401729671184
ISO 26262-1:2018 3.12;IEC 61508-1:2010 A.2;0.5700502368815049
ISO 26262-1:2018 3.12;IEC 61508-0:2005 3.3;0.5668002015238414
ISO 26262-1:2018 3.13;IEC 61508-7:2010 C.5.8;1.2704180191183965
ISO 26262-1:2018 3.13;IEC 61508-7:2010 C.5.11;0.7674404791252265
ISO 26262-1:2018 3.13;IEC 61508-6:2010 B.5.4;0.7318204091011661
ISO 26262-1:2018 3.14;IEC 61508-4:2010 3.2.3;0.9970995394335053
ISO 26262-1:2018 3.15;IEC 61508-4:2010 3.2.7;1.0102043113841104
ISO 26262-1:2018 3.15;IEC 61508-4:2010 3.7.4;0.9960753879489432
ISO 26262-1:2018 3.15;IEC 61508-5:2010 F.5;0.6797403782586885
ISO 26262-1:2018 3.16;IEC 61508-4:2010 3.7.4;1.4813110101415172
ISO 26262-1:2018 3.16;IEC 61508-4:2010 3.2.8;1.4776780024498661
ISO 26262-1:2018 3.16;IEC 61508-4:2010 3.8.18;0.9979639270826263
ISO 26262-1:2018 3.17;IEC 61508-4:2010 3.6.10;1.892013801588678
ISO 26262-1:2018 3.17;IEC 61508-4:2010 3.6.4;1.749006541566068
ISO 26262-1:2018 3.17;IEC 61508-4:2010 3.6.9;1.7089567109447141
ISO 26262-1:2018 3.18;IEC 61508-4:2010 3.6.10;3.2351959324078545
ISO 26262-1:2018 3.18;IEC 61508-4:2010 3.6.9;2.300800908290976
ISO 26262-1:2018 3.18;IEC 61508-6:2010 A.3;0.48265756920048647
ISO 26262-1:2018 3.19;IEC 61508-4:2010 3.6.10;3.451249862632884
ISO 26262-1:2018 3.19;IEC 61508-6:2010 D.1.3;2.1381760866106965
ISO 26262-1:2018 3.19;IEC 61508-6:2010 B.3.1;1.34114208903433
ISO 26262-1:2018 3.20;IEC 61508-6:2010 B.3.2.4;0.5182242841342454
ISO 26262-1:2018 3.20;IEC 61508-6:2010 B.3.3.4;0.5161943006913602
ISO 26262-1:2018 3.20;IEC 61508-1:2010 7.7;0.516093123001639
ISO 26262-1:2018 3.21;IEC 61508-4:2010 3.4.5;1.886523749699702
ISO 26262-1:2018 3.21;IEC 61508-4:2010 3.2.12;1.8236303056823757
ISO 26262-1:2018 3.21;IEC 61508-4:2010 3.2.15;1.8041991914441196
ISO 26262-1:2018 3.22;IEC 61508-4:2010 3.2.7;5.302790113941007
ISO 26262-1:2018 3.22;IEC 61508-4:2010 3.7.4;5.248422080100379
ISO 26262-1:2018 3.22;IEC 61508-4:2010 3.2.11;1.1441586993062396
ISO 26262-1:2018 3.23;IEC 61508-4:2010 3.8.4;1.5028269718342047
ISO 26262-1:2018 3.23;IEC 61508-4:2010 3.8.3;1.4715649757972429
ISO 26262-1:2018 3.24;IEC 61508-4:2010 3.8.2;2.8061715383546524
ISO 26262-1:2018 3.24;IEC 61508-4:2010 3.8.1;1.0621995329915757
ISO 26262-1:2018 3.25;IEC 61508-4:2010 3.1.4;1.6521816381804197
ISO 26262-1:2018 3.25;IEC 61508-4:2010 3.1.2;1.5962626332625227
ISO 26262-1:2018 3.25;IEC 61508-5:2010 E.2;0.49962943185527925
ISO 26262-1:2018 3.26;IEC 61508-4:2010 3.6.9;1.3196154434413279
ISO 26262-1:2018 3.27;IEC 61508-4:2010 3.5.17;1.1425931722802527
ISO 26262-1:2018 3.27;IEC 61508-4:2010 3.5.4;1.125231368076864
ISO 26262-1:2018 3.27;IEC 61508-7:2010 E.40;0.8300177305693569
ISO 26262-1:2018 3.28;IEC 61508-3:2010 D.3.1;0.6332214952241308
ISO 26262-1:2018 3.28;IEC 61508-7:2010 E.10;0.6122399642066142
ISO 26262-1:2018 3.29;IEC 61508-4:2010 3.6.9;7.701480768061615
ISO 26262-1:2018 3.29;IEC 61508-4:2010 3.6.10;1.7885211122082962
ISO 26262-1:2018 3.29;IEC 61508-7:2010 C.6.3;0.5267744415404405
ISO 26262-1:2018 3.30;IEC 61508-4:2010 3.6.7;1.6946090477570077
ISO 26262-1:2018 3.30;IEC 61508-4:2010 3.6.10;1.6936965849185268
ISO 26262-1:2018 3.30;IEC 61508-4:2010 3.6.4;1.3748801608048664
ISO 26262-1:2018 3.31;IEC 61508-4:2010 3.8.7;1.4592012542909347
ISO 26262-1:2018 3.31;IEC 61508-4:2010 3.6.20;1.452515109784387
ISO 26262-1:2018 3.32;IEC 61508-3:2010 D.3.3;0.6295629660838653
ISO 26262-1:2018 3.32;IEC 61508-3:2010 D.3.2;0.5991679842626915
ISO 26262-1:2018 3.32;IEC 61508-3:2010 7.4.2.12;0.5928047622372059
ISO 26262-1:2018 3.33;IEC 61508-2:2010 C.1;2.104781993682246
ISO 26262-1:2018 3.33;IEC 61508-3:2010 4;0.2580726340096433
ISO 26262-1:2018 3.33;IEC 61508-6:2010 E.2;0.25117121216677873
ISO 26262-1:2018 3.34;IEC 61508-2:2010 A.2;0.9648791254519404
ISO 26262-1:2018 3.34;IEC 61508-7:2010 C.3.1;0.9613440789169269
ISO 26262-1:2018 3.34;IEC 61508-4:2010 3.8.1;0.7092827499093803
ISO 26262-1:2018 3.35;IEC 61508-4:2010 3.8.7;1.4520733494088005
ISO 26262-1:2018 3.36;IEC 61508-6:2010 A.1;0.6187551117808869
ISO 26262-1:2018 3.36;IEC 61508-1:2010 6.2.17;0.6176952116038421
ISO 26262-1:2018 3.36;IEC 61508-3:2010 7.4.5.1;0.6158282486847606
ISO 26262-1:2018 3.37;IEC 61508-4:2010 3.3.7;2.0049650313712184
ISO 26262-1:2018 3.37;IEC 61508-7:2010 C.3.5;1.8057236903469316
ISO 26262-1:2018 3.37;IEC 61508-2:2010 7.4.3.4;0.8016319779171052
ISO 26262-1:2018 3.38;IEC 61508-4:2010 3.6.10;1.4778987509921284
ISO 26262-1:2018 3.38;IEC 61508-4:2010 3.6.7;1.4521412888233503
ISO 26262-1:2018 3.38;IEC 61508-6:2010 E.2;0.7139193678124793
ISO 26262-1:2018 3.39;IEC 61508-2:2010 A.2;1.3512557864724344
ISO 26262-1:2018 3.39;IEC 61508-6:2010 D.1.2;1.1793848984967887
ISO 26262-1:2018 3.39;IEC 61508-6:2010 D.3;1.1711279004936672
ISO 26262-1:2018 3.40;IEC 61508-4:2010 3.3.2;3.055524282907592
ISO 26262-1:2018 3.40;IEC 61508-4:2010 3.2.13;2.963938110688034
ISO 26262-1:2018 3.40;IEC 61508-4:2010 3.2.12;0.8736350078656034
ISO 26262-1:2018 3.41;IEC 61508-4:2010 3.4.5;2.929041629666867
ISO 26262-1:2018 3.41;IEC 61508-4:2010 3.2.3;2.536525283475898
ISO 26262-1:2018 3.41;IEC 61508-4:2010 3.2.6;2.4943352901843125
ISO 26262-1:2018 3.42;IEC 61508-3:2010 F.1;0.6736910172297225
ISO 26262-1:2018 3.42;IEC 61508-3:2010 8;0.6589107957944791
ISO 26262-1:2018 3.42;IEC 61508-3:2010 7.5.2.5;0.6501394099449396
ISO 26262-1:2018 3.43;IEC 61508-4:2010 3.6.7;4.408210170025469
ISO 26262-1:2018 3.43;IEC 61508-4:2010 3.5.16;3.2586545336976087
ISO 26262-1:2018 3.43;IEC 61508-4:2010 3.6.8;3.2501169214348224
ISO 26262-1:2018 3.44;IEC 61508-4:2010 3.6.20;3.467115084319145
ISO 26262-1:2018 3.44;IEC 61508-4:2010 3.6.22;1.6335891927241204
ISO 26262-1:2018 3.44;IEC 61508-4:2010 3.1.13;1.0690874410131648
ISO 26262-1:2018 3.45;IEC 61508-4:2010 3.6.20;5.826414447538569
ISO 26262-1:2018 3.45;IEC 61508-4:2010 3.6.18;2.1925528749486136
ISO 26262-1:2018 3.45;IEC 61508-4:2010 3.5.16;1.7757036163308497
ISO 26262-1:2018 3.46;IEC 61508-4:2010 3.6.11;1.521579920389192
ISO 26262-1:2018 3.46;IEC 61508-4:2010 3.6.1;1.3058753073884923
ISO 26262-1:2018 3.46;IEC 61508-4:2010 3.6.4;1.298197283783586
ISO 26262-1:2018 3.47;IEC 61508-4:2010 3.8.10;1.5900841109306543
ISO 26262-1:2018 3.47;IEC 61508-7:2010 B.4.5;0.3777789194953355
ISO 26262-1:2018 3.47;IEC 61508-5:2010 G.2;0.3775689537863747
ISO 26262-1:2018 3.48;IEC 61508-4:2010 3.1.3;1.3863771803686664
ISO 26262-1:2018 3.48;IEC 61508-4:2010 3.6.7;1.3863364820062474
ISO 26262-1:2018 3.49;IEC 61508-4:2010 3.4.2;1.350200324578549
ISO 26262-1:2018 3.49;IEC 61508-4:2010 3.5.18;1.2081793630612072
ISO 26262-1:2018 3.50;IEC 61508-4:2010 3.6.4;1.4161886593791124
ISO 26262-1:2018 3.50;IEC 61508-4:2010 3.6.1;1.3101264848293885
ISO 26262-1:2018 3.50;IEC 61508-4:2010 3.8.8;1.2803446650900536
ISO 26262-1:2018 3.51;IEC 61508-4:2010 3.6.4;1.2335532446864401
ISO 26262-1:2018 3.52;IEC 61508-4:2010 3.5.4;1.5254416923720853
ISO 26262-1:2018 3.52;IEC 61508-4:2010 3.6.15;1.5098275616414694
ISO 26262-1:2018 3.53;IEC 61508-4:2010 3.6.16;1.5602832155963409
ISO 26262-1:2018 3.54;IEC 61508-4:2010 3.6.4;6.541666860843956
ISO 26262-1:2018 3.54;IEC 61508-4:2010 3.6.1;3.542375219892622
ISO 26262-1:2018 3.54;IEC 61508-4:2010 3.6.5;3.171766923155182
ISO 26262-1:2018 3.55;IEC 61508-4:2010 3.8.7;3.9854916359003814
ISO 26262-1:2018 3.55;IEC 61508-6:2010 B.3.1;1.5361109055926199
ISO 26262-1:2018 3.55;IEC 61508-6:2010 B.4.4.2;0.8146343564087364
ISO 26262-1:2018 3.56;IEC 61508-6:2010 B.3.1;1.083415841553373
ISO 26262-1:2018 3.56;IEC 61508-2:2010 7.4.5.2;1.078025503960567
ISO 26262-1:2018 3.56;IEC 61508-6:2010 B.3.3.3;0.2675056558197764
ISO 26262-1:2018 3.57;IEC 61508-4:2010 3.2.11;1.3517991048217968
ISO 26262-1:2018 3.57;IEC 61508-7:2010 B.6.10;1.089335601895138
ISO 26262-1:2018 3.57;IEC 61508-2:2010 C.1;1.0675633903727635
ISO 26262-1:2018 3.58;IEC 61508-7:2010 B.6.6.9;0.7517034555294535
ISO 26262-1:2018 3.59;IEC 61508-4:2010 3.6.20;1.4257874760154312
ISO 26262-1:2018 3.60;IEC 61508-4:2010 3.6.3;1.4360215363817868
ISO 26262-1:2018 3.60;IEC 61508-4:2010 3.6.1;1.385603366833821
ISO 26262-1:2018 3.60;IEC 61508-4:2010 3.6.4;1.38156291647126
ISO 26262-1:2018 3.61;IEC 61508-4:2010 3.6.20;2.881205305428435
ISO 26262-1:2018 3.61;IEC 61508-4:2010 3.6.4;2.4367937674685645
ISO 26262-1:2018 3.61;IEC 61508-4:2010 3.6.3;1.8592142208028768
ISO 26262-1:2018 3.62;IEC 61508-4:2010 3.6.16;1.3089015372725805
ISO 26262-1:2018 3.63;IEC 61508-7:2010 C.2.4.1;0.6931741360182925
ISO 26262-1:2018 3.64;IEC 61508-7:2010 C.2.4.1;0.7656477072910314
ISO 26262-1:2018 3.65;IEC 61508-3:2010 4;0.7418523956613499
ISO 26262-1:2018 3.65;IEC 61508-2:2010 7.4.3.2;0.7380993901503135
ISO 26262-1:2018 3.65;IEC 61508-2:2010 7.4.4.2.4;0.7343432730992391
ISO 26262-1:2018 3.66;IEC 61508-4:2010 3.7.1;1.2919234095854684
ISO 26262-1:2018 3.67;IEC 61508-4:2010 3.5.18;1.4274806733395953
ISO 26262-1:2018 3.67;IEC 61508-4:2010 3.5.4;1.4246194855210372
ISO 26262-1:2018 3.68;IEC 61508-3:2010 7.1.2.9;0.7928857365363182
ISO 26262-1:2018 3.68;IEC 61508-3:2010 7.4.3;0.7708145501978227
ISO 26262-1:2018 3.68;IEC 61508-2:2010 7.2.3.2;0.7704672260536096
ISO 26262-1:2018 3.69;IEC 61508-0:2005 3.2;1.935376868522425
ISO 26262-1:2018 3.69;IEC 61508-0:2005 3.1;1.473205765535914
ISO 26262-1:2018 3.69;IEC 61508-0:2005 4.5;1.4606832940695877
ISO 26262-1:2018 3.70;IEC 61508-2:2010 7.4.4.1.1;0.69618466764044
ISO 26262-1:2018 3.70;IEC 61508-2:2010 7.4.4;0.6903903283195021
ISO 26262-1:2018 3.71;IEC 61508-4:2010 3.2.15;1.274284404689809
ISO 26262-1:2018 3.71;IEC 61508-4:2010 3.2.12;1.2488941666035067
ISO 26262-1:2018 3.72;IEC 61508-6:2010 C;0.6828165447261632
ISO 26262-1:2018 3.72;IEC 61508-2:2010 7.4.4.2.3;0.6664625204252219
ISO 26262-1:2018 3.72;IEC 61508-2:2010 A.2;0.6648337848606835
ISO 26262-1:2018 3.73;IEC 61508-4:2010 3.2.15;1.3180532327329462
ISO 26262-1:2018 3.74;IEC 61508-4:2010 3.1.1;1.3550057967313416
ISO 26262-1:2018 3.74;IEC 61508-4:2010 3.1.4;1.2301580066430349
ISO 26262-1:2018 3.74;IEC 61508-4:2010 3.1.2;1.206079967008049
ISO 26262-1:2018 3.75;IEC 61508-4:2010 3.1.2;1.5580057632434787
ISO 26262-1:2018 3.75;IEC 61508-4:2010 3.1.5;1.4614605605183046
ISO 26262-1:2018 3.75;IEC 61508-4:2010 3.1.14;1.4391223461782152
ISO 26262-1:2018 3.76;IEC 61508-5:2010 B.6;0.7274726299993204
ISO 26262-1:2018 3.76;IEC 61508-5:2010 G.2;0.727295073503059
ISO 26262-1:2018 3.76;IEC 61508-5:2010 A.2;0.7187054519668243
ISO 26262-1:2018 3.77;IEC 61508-5:2010 E.6;0.7160974460637788
ISO 26262-1:2018 3.78;IEC 61508-1:2010 7.6.2.8;0.7297524527542874
ISO 26262-1:2018 3.78;IEC 61508-1:2010 8.2.16;0.7285210007217549
ISO 26262-1:2018 3.78;IEC 61508-2:2010 7.4.2.4;0.7215101644329941
ISO 26262-1:2018 3.79;IEC 61508-4:2010 3.6.9;1.5097143681392695
ISO 26262-1:2018 3.80;IEC 61508-4:2010 3.3.6;1.183725131257206
ISO 26262-1:2018 3.81;IEC 61508-3:2010 C.1.3;0.6504228090109085
ISO 26262-1:2018 3.81;IEC 61508-3:2010 7.4.5;0.6469434716512452
ISO 26262-1:2018 3.81;IEC 61508-3:2010 4;0.6443018270883587
ISO 26262-1:2018 3.82;IEC 61508-4:2010 3.8.1;1.0341973223308325
ISO 26262-1:2018 3.82;IEC 61508-7:2010 C.5.14;0.8468846950192758
ISO 26262-1:2018 3.82;IEC 61508-7:2010 C.2.4.1;0.8378818663079411
ISO 26262-1:2018 3.83;IEC 61508-4:2010 3.8.17;1.3215526799325483
ISO 26262-1:2018 3.84;IEC 61508-4:2010 3.4.1;1.3681564385077822
ISO 26262-1:2018 3.85;IEC 61508-6:2010 B.3.2.5;0.6703700542964048
ISO 26262-1:2018 3.85;IEC 61508-2:2010 A.2;0.667873747991418
ISO 26262-1:2018 3.85;IEC 61508-7:2010 B.5.4;0.6610273846186279
ISO 26262-1:2018 3.86;IEC 61508-4:2010 3.7.2;1.255587722764536
ISO 26262-1:2018 3.87;IEC 61508-7:2010 B.1.1;0.6513182695718553
ISO 26262-1:2018 3.87;IEC 61508-1:2010 6.2.12;0.6348163646019429
ISO 26262-1:2018 3.87;IEC 61508-7:2010 B.4;0.625481797319533
ISO 26262-1:2018 3.88;IEC 61508-4:2010 3.6.4;1.4586788566588003
ISO 26262-1:2018 3.88;IEC 61508-4:2010 3.6.8;1.41145188911856
ISO 26262-1:2018 3.89;IEC 61508-4:2010 3.6.22;3.067144314610951
ISO 26262-1:2018 3.89;IEC 61508-4:2010 3.6.21;1.3271276824036717
ISO 26262-1:2018 3.89;IEC 61508-4:2010 3.6.5;1.274082137365766
ISO 26262-1:2018 3.90;IEC 61508-4:2010 3.8.14;1.2985529288168907
ISO 26262-1:2018 3.91;IEC 61508-4:2010 3.7.2;2.5541008838356003
ISO 26262-1:2018 3.92;IEC 61508-4:2010 3.8.6;2.088422129764004
ISO 26262-1:2018 3.92;IEC 61508-7:2010 C.5.8;0.23756711265359104
ISO 26262-1:2018 3.92;IEC 61508-3:2010 8;0.23109754847770028
ISO 26262-1:2018 3.93;IEC 61508-4:2010 3.8.18;1.1301481016377153
ISO 26262-1:2018 3.94;IEC 61508-4:2010 3.5.8;1.4581100119369808
ISO 26262-1:2018 3.94;IEC 61508-4:2010 3.5.10;1.4145094844389277
ISO 26262-1:2018 3.95;IEC 61508-4:2010 3.3.6;1.3233827578263133
ISO 26262-1:2018 3.95;IEC 61508-4:2010 3.2.15;1.3054673524767888
ISO 26262-1:2018 3.95;IEC 61508-4:2010 3.3.1;1.2998958264472098
ISO 26262-1:2018 3.96;IEC 61508-6:2010 D.1.2;0.7225443119336228
ISO 26262-1:2018 3.96;IEC 61508-2:2010 A.1;0.7173476347785586
ISO 26262-1:2018 3.96;IEC 61508-2:2010 B;0.7124862526083315
ISO 26262-1:2018 3.97;IEC 61508-6:2010 D.3;0.9931864552042039
ISO 26262-1:2018 3.97;IEC 61508-7:2010 A.6.3;0.9834019161762205
ISO 26262-1:2018 3.97;IEC 61508-6:2010 D.1.2;0.9821380565876244
ISO 26262-1:2018 3.98;IEC 61508-6:2010 D.3;0.6831163675615691
ISO 26262-1:2018 3.98;IEC 61508-2:2010 A.2;0.6814808533640068
ISO 26262-1:2018 3.98;IEC 61508-7:2010 A.7.2;0.6764096966065636
ISO 26262-1:2018 3.99;IEC 61508-4:2010 3.2.8;1.3205948506865388
ISO 26262-1:2018 3.99;IEC 61508-4:2010 3.3.5;1.3117746100196088
ISO 26262-1:2018 3.99;IEC 61508-4:2010 3.2.5;1.2799681308378585
ISO 26262-1:2018 3.100;IEC 61508-4:2010 3.4.1;1.4438056150326974
ISO 26262-1:2018 3.101;IEC 61508-4:2010 3.6.12;1.2930414115707811
ISO 26262-1:2018 3.101;IEC 61508-2:2010 A.2;0.7394133319430239
ISO 26262-1:2018 3.102;IEC 61508-4:2010 3.2.3;1.3924984187206326
ISO 26262-1:2018 3.103;IEC 61508-4:2010 3.6.16;1.3235034388511382
ISO 26262-1:2018 3.104;IEC 61508-5:2010 F.5;0.6180105756352996
ISO 26262-1:2018 3.104;IEC 61508-5:2010 A.9;0.6000165316687613
ISO 26262-1:2018 3.104;IEC 61508-7:2010 B.4.3;0.5920363708558878
ISO 26262-1:2018 3.105;IEC 61508-4:2010 3.2.13;1.6895415332239327
ISO 26262-1:2018 3.105;IEC 61508-4:2010 3.4.1;1.6817579121891244
ISO 26262-1:2018 3.105;IEC 61508-4:2010 3.2.12;1.6406317533665962
ISO 26262-1:2018 3.106;IEC 61508-2:2010 7.4.3.1;0.9271737920246071
ISO 26262-1:2018 3.106;IEC 61508-3:2010 4;0.9169079162488302
ISO 26262-1:2018 3.106;IEC 61508-3:2010 8;0.8876426128162402
ISO 26262-1:2018 3.107;IEC 61508-4:2010 3.2.3;1.0501502863826162
ISO 26262-1:2018 3.108;IEC 61508-4:2010 3.6.4;1.3073836231568696
ISO 26262-1:2018 3.108;IEC 61508-4:2010 3.6.1;1.286023456337029
ISO 26262-1:2018 3.109;IEC 61508-4:2010 3.6.1;3.7878420515746845
ISO 26262-1:2018 3.109;IEC 61508-4:2010 3.6.4;1.6656731887958263
ISO 26262-1:2018 3.110;IEC 61508-4:2010 3.7.1;1.5155420360532268
ISO 26262-1:2018 3.111;IEC 61508-4:2010 3.6.17;1.4107441922402095
ISO 26262-1:2018 3.111;IEC 61508-2:2010 B;0.6085300854037051
ISO 26262-1:2018 3.111;IEC 61508-6:2010 D.5;0.597651103680191
ISO 26262-1:2018 3.112;IEC 61508-4:2010 3.4.3;1.2059976854890857
ISO 26262-1:2018 3.113;IEC 61508-4:2010 3.3.1;2.482283326959558
ISO 26262-1:2018 3.113;IEC 61508-4:2010 3.2.6;2.3943995462761922
ISO 26262-1:2018 3.113;IEC 61508-4:2010 3.2.12;2.384903203243886
ISO 26262-1:2018 3.114;IEC 61508-4:2010 3.2.15;1.5441201888469815
ISO 26262-1:2018 3.115;IEC 61508-3:2010 A;0.7064452709107669
ISO 26262-1:2018 3.115;IEC 61508-6:2010 E.2;0.70296110529367
ISO 26262-1:2018 3.115;IEC 61508-7:2010 D.1;0.7028934057020164
ISO 26262-1:2018 3.116;IEC 61508-4:2010 3.7.2;1.2704306201517186
ISO 26262-1:2018 3.117;IEC 61508-7:2010 B.1.1;0.6411434615337086
ISO 26262-1:2018 3.117;IEC 61508-5:2010 B.3;0.6405151569155538
ISO 26262-1:2018 3.117;IEC 61508-7:2010 C.6.2;0.6341563280219924
ISO 26262-1:2018 3.118;IEC 61508-4:2010 3.6.5;3.1157886646635453
ISO 26262-1:2018 3.119;IEC 61508-6:2010 C;0.6791567254604735
ISO 26262-1:2018 3.119;IEC 61508-7:2010 D.2.4.2;0.6611740479474275
ISO 26262-1:2018 3.119;IEC 61508-6:2010 D.1.2;0.6550092958556203
ISO 26262-1:2018 3.120;IEC 61508-4:2010 3.1.14;1.3520567382264557
ISO 26262-1:2018 3.120;IEC 61508-4:2010 3.6.17;1.1968443341549289
ISO 26262-1:2018 3.121;IEC 61508-1:2010 7.16.2.1;0.5851944547973295
ISO 26262-1:2018 3.121;IEC 61508-3:2010 7.8.2.2;0.5833560820501444
ISO 26262-1:2018 3.121;IEC 61508-1:2010 7.16;0.5822297262561162
ISO 26262-1:2018 3.122;IEC 61508-4:2010 3.4.6;4.263531687027548
ISO 26262-1:2018 3.122;IEC 61508-7:2010 A.5.5;0.9312733151345799
ISO 26262-1:2018 3.123;IEC 61508-7:2010 C.2.10;0.7026289504982126
ISO 26262-1:2018 3.123;IEC 61508-3:2010 7.4.4.18;0.6805256568849369
ISO 26262-1:2018 3.123;IEC 61508-7:2010 C.2.10.1;0.6798144855522654
ISO 26262-1:2018 3.124;IEC 61508-4:2010 3.6.21;1.1581959987913995
ISO 26262-1:2018 3.125;IEC 61508-4:2010 3.6.5;1.4304880957878783
ISO 26262-1:2018 3.125;IEC 61508-4:2010 3.5.7;1.4121128567627583
ISO 26262-1:2018 3.125;IEC 61508-6:2010 C;0.7530267250280949
ISO 26262-1:2018 3.126;IEC 61508-4:2010 3.1.8;1.4027916216458427
ISO 26262-1:2018 3.126;IEC 61508-4:2010 3.5.18;1.3260499824655703
ISO 26262-1:2018 3.127;IEC 61508-4:2010 3.8.1;1.3910421371576445
ISO 26262-1:2018 3.128;IEC 61508-4:2010 3.1.6;1.3524679652411595
ISO 26262-1:2018 3.129;IEC 61508-3:2010 C;0.6883944764385178
ISO 26262-1:2018 3.129;IEC 61508-7:2010 F;0.680474796024774
ISO 26262-1:2018 3.129;IEC 61508-3:2010 4;0.6760898773871863
ISO 26262-1:2018 3.130;IEC 61508-2:2010 7.4.4.1.1;1.798031826109659
ISO 26262-1:2018 3.130;IEC 61508-2:2010 7.4.4.2.2;1.7640904770564334
ISO 26262-1:2018 3.130;IEC 61508-2:2010 7.4.3.2;0.8822678260369499
ISO 26262-1:2018 3.131;IEC 61508-4:2010 3.6.8;1.488993906656317
ISO 26262-1:2018 3.131;IEC 61508-4:2010 3.1.13;1.4882793245107708
ISO 26262-1:2018 3.131;IEC 61508-4:2010 3.5.16;1.4620880193381816
ISO 26262-1:2018 3.132;IEC 61508-4:2010 3.1.7;1.2351943851676879
ISO 26262-1:2018 3.132;IEC 61508-4:2010 3.1.11;1.227356524942619
ISO 26262-1:2018 3.133;IEC 61508-4:2010 3.7.1;1.5434882758913133
ISO 26262-1:2018 3.134;IEC 61508-4:2010 3.1.5;1.7343938263447243
ISO 26262-1:2018 3.134;IEC 61508-4:2010 3.1.4;1.732548207857671
ISO 26262-1:2018 3.134;IEC 61508-4:2010 3.8.1;0.8600015930297886
ISO 26262-1:2018 3.135;IEC 61508-3:2010 7.4.2.10;0.7717340682085175
ISO 26262-1:2018 3.135;IEC 61508-2:2010 7.4.4.2.4;0.7575820302690318
ISO 26262-1:2018 3.135;IEC 61508-3:2010 7.4.2.11;0.7562494185178464
ISO 26262-1:2018 3.136;IEC 61508-4:2010 3.8.3;1.0722638150765351
ISO 26262-1:2018 3.136;IEC 61508-6:2010 E.2;0.9004568151199902
ISO 26262-1:2018 3.136;IEC 61508-6:2010 E.3;0.8961076370862842
ISO 26262-1:2018 3.137;IEC 61508-3:2010 7.1.2.7;0.67028205265187
ISO 26262-1:2018 3.137;IEC 61508-2:2010 A.3;0.6669220015517607
ISO 26262-1:2018 3.137;IEC 61508-3:2010 7.4.1.1;0.6628778836169711
ISO 26262-1:2018 3.138;IEC 61508-4:2010 3.5.10;1.0624857555760123
ISO 26262-1:2018 3.138;IEC 61508-4:2010 3.4.5;1.0460545737626405
ISO 26262-1:2018 3.138;IEC 61508-4:2010 3.4.1;1.0434404249717333
